shipment_id,origin_port,destination_port,carrier_name,carrier_reliability,etd,eta,month,day_of_week,transit_days,container_type,risk_flag,base_delay_rate,seasonal_factor,weekday_factor,delay_probability,will_delay,delay_hours,delay_category
TRAIN-00419,Busan,Los Angeles,HAPAG-LLOYD,0.91,2025-11-12T11:19:13.130950,2025-11-24T11:19:13.130950,11,2,12,45HC,False,0.14,0.1,0.0,0.21,False,0,on_time
TRAIN-00420,Shanghai,Hamburg,EVERGREEN,0.86,2025-03-03T11:19:13.130957,2025-04-08T11:19:13.130957,3,0,36,40HC,False,0.28,0.1,0.02,0.44,False,0,on_time
TRAIN-00421,Ningbo,Long Beach,EVERGREEN,0.86,2025-10-25T11:19:13.130964,2025-11-10T11:19:13.130964,10,5,16,45HC,False,0.2,0.12,0.05,0.41,False,0,on_time
TRAIN-00422,Los Angeles,Hamburg,MSC,0.88,2025-06-03T11:19:13.130970,2025-06-27T11:19:13.130970,6,1,24,45HC,False,0.35,0.0,0.01,0.36,False,0,on_time
TRAIN-00423,Shanghai,Rotterdam,HAPAG-LLOYD,0.91,2025-08-10T11:19:13.130977,2025-09-14T11:19:13.130977,8,6,35,40HC,False,0.25,0.05,0.05,0.32,False,0,on_time
TRAIN-00424,Busan,Los Angeles,ONE,0.87,2025-02-21T11:19:13.130986,2025-03-05T11:19:13.130986,2,4,12,40HC,False,0.14,0.15,0.03,0.34,False,0,on_time
TRAIN-00425,Yantian,Felixstowe,COSCO,0.9,2025-07-29T11:19:13.130993,2025-09-05T11:19:13.130993,7,1,38,45HC,True,0.3,0.03,0.01,0.32,True,24,delayed
TRAIN-00426,Shanghai,Hamburg,HMM,0.84,2025-09-06T11:19:13.131000,2025-10-12T11:19:13.131000,9,5,36,20GP,False,0.28,0.08,0.05,0.46,False,0,on_time
TRAIN-00427,Singapore,Jakarta,COSCO,0.9,2025-07-29T11:19:13.131007,2025-08-02T11:19:13.131007,7,1,4,40GP,False,0.1,0.03,0.01,0.12,False,0,on_time
TRAIN-00428,Los Angeles,Hamburg,ONE,0.87,2025-01-24T11:19:13.131014,2025-02-17T11:19:13.131014,1,4,24,40HC,False,0.35,0.05,0.03,0.45,False,0,on_time
TRAIN-00429,Shanghai,Rotterdam,EVERGREEN,0.86,2025-02-14T11:19:13.131021,2025-03-21T11:19:13.131021,2,4,35,40GP,False,0.25,0.15,0.03,0.47,False,0,on_time
TRAIN-00430,Yantian,Seattle,MAERSK,0.92,2025-09-25T11:19:13.131028,2025-10-08T11:19:13.131028,9,3,13,40HC,False,0.12,0.08,0.01,0.16,False,0,on_time
TRAIN-00431,Shanghai,Singapore,ONE,0.87,2025-08-02T11:19:13.131035,2025-08-09T11:19:13.131035,8,5,7,40HC,False,0.08,0.05,0.05,0.462,False,0,on_time
TRAIN-00432,Yantian,Felixstowe,HMM,0.84,2025-11-17T11:19:13.131042,2025-12-25T11:19:13.131042,11,0,38,20GP,False,0.3,0.1,0.02,0.47,False,0,on_time
TRAIN-00433,Shanghai,Singapore,COSCO,0.9,2025-12-10T11:19:13.131049,2025-12-17T11:19:13.131049,12,2,7,40HC,False,0.08,0.08,0.0,0.14,False,0,on_time
TRAIN-00434,Singapore,Jakarta,ONE,0.87,2025-12-18T11:19:13.131056,2025-12-22T11:19:13.131056,12,3,4,20GP,False,0.1,0.08,0.01,0.21,False,0,on_time
TRAIN-00435,Ningbo,Long Beach,ONE,0.87,2025-04-11T11:19:13.131063,2025-04-27T11:19:13.131063,4,4,16,40HC,False,0.2,0.02,0.03,0.27,False,0,on_time
TRAIN-00436,Shanghai,Singapore,COSCO,0.9,2025-07-04T11:19:13.131070,2025-07-11T11:19:13.131070,7,4,7,40HC,False,0.08,0.03,0.03,0.12,False,0,on_time
TRAIN-00437,Shanghai,Singapore,MAERSK,0.92,2025-02-26T11:19:13.131077,2025-03-05T11:19:13.131077,2,2,7,20GP,False,0.08,0.15,0.0,0.18,False,0,on_time
TRAIN-00438,Singapore,Rotterdam,MSC,0.88,2025-07-14T11:19:13.131084,2025-08-15T11:19:13.131084,7,0,32,40HC,False,0.22,0.03,0.02,0.27,False,0,on_time
TRAIN-00439,Shanghai,Rotterdam,CMA CGM,0.85,2025-12-28T11:19:13.131092,2026-02-01T11:19:13.131092,12,6,35,45HC,False,0.25,0.08,0.05,0.41,True,100,delayed
TRAIN-00440,Yantian,Felixstowe,CMA CGM,0.85,2025-06-26T11:19:13.131100,2025-08-03T11:19:13.131100,6,3,38,20GP,False,0.3,0.0,0.01,0.574,False,0,on_time
TRAIN-00441,Singapore,Rotterdam,ONE,0.87,2025-09-17T11:19:13.131107,2025-10-19T11:19:13.131107,9,2,32,20GP,False,0.22,0.08,0.0,0.32,False,0,on_time
TRAIN-00442,Los Angeles,Hamburg,MSC,0.88,2025-11-13T11:19:13.131114,2025-12-07T11:19:13.131114,11,3,24,40GP,False,0.35,0.1,0.01,0.46,False,0,on_time
TRAIN-00443,Shanghai,Long Beach,MSC,0.88,2025-04-06T11:19:13.131121,2025-04-21T11:19:13.131121,4,6,15,20GP,False,0.18,0.02,0.05,0.25,False,0,on_time
TRAIN-00444,New York,Rotterdam,ONE,0.87,2025-01-26T11:19:13.131128,2025-02-06T11:19:13.131128,1,6,11,20GP,False,0.18,0.05,0.05,0.3,False,0,on_time
TRAIN-00445,Singapore,Jakarta,MSC,0.88,2025-08-18T11:19:13.131135,2025-08-22T11:19:13.131135,8,0,4,40HC,False,0.1,0.05,0.02,0.17,False,0,on_time
TRAIN-00446,Shanghai,Singapore,HAPAG-LLOYD,0.91,2025-07-03T11:19:13.131142,2025-07-10T11:19:13.131142,7,3,7,40HC,False,0.08,0.03,0.01,0.281,False,0,on_time
TRAIN-00447,Yantian,Seattle,EVERGREEN,0.86,2025-04-14T11:19:13.131149,2025-04-27T11:19:13.131149,4,0,13,40GP,False,0.12,0.02,0.02,0.2,False,0,on_time
TRAIN-00448,Hong Kong,Singapore,MSC,0.88,2025-07-18T11:19:13.131156,2025-07-23T11:19:13.131156,7,4,5,40HC,False,0.07,0.03,0.03,0.13,False,0,on_time
TRAIN-00449,Shanghai,Long Beach,HMM,0.84,2025-10-18T11:19:13.131162,2025-11-02T11:19:13.131162,10,5,15,40HC,True,0.18,0.12,0.05,0.4,True,63,delayed
TRAIN-00450,Shanghai,Singapore,EVERGREEN,0.86,2025-04-28T11:19:13.131168,2025-05-05T11:19:13.131168,4,0,7,40GP,False,0.08,0.02,0.02,0.16,False,0,on_time
TRAIN-00451,Singapore,Rotterdam,MSC,0.88,2025-07-29T11:19:13.131174,2025-08-30T11:19:13.131174,7,1,32,40GP,False,0.22,0.03,0.01,0.26,False,0,on_time
TRAIN-00452,Shanghai,Los Angeles,MAERSK,0.92,2025-09-25T11:19:13.131180,2025-10-09T11:19:13.131180,9,3,14,20GP,False,0.15,0.08,0.01,0.19,False,0,on_time
TRAIN-00453,New York,Rotterdam,MSC,0.88,2025-07-27T11:19:13.131186,2025-08-07T11:19:13.131186,7,6,11,40GP,False,0.18,0.03,0.05,0.26,False,0,on_time
TRAIN-00454,Shanghai,Long Beach,HMM,0.84,2025-06-09T11:19:13.131192,2025-06-24T11:19:13.131192,6,0,15,40HC,False,0.18,0.0,0.02,0.25,False,0,on_time
TRAIN-00455,Shanghai,Long Beach,MAERSK,0.92,2025-03-19T11:19:13.131197,2025-04-03T11:19:13.131197,3,2,15,40GP,False,0.18,0.1,0.0,0.23,False,0,on_time
TRAIN-00456,Port Klang,Le Havre,EVERGREEN,0.86,2025-11-20T11:19:13.131203,2025-12-24T11:19:13.131203,11,3,34,40GP,False,0.26,0.1,0.01,0.41,False,0,on_time
TRAIN-00457,Hong Kong,Singapore,ONE,0.87,2025-06-11T11:19:13.131209,2025-06-16T11:19:13.131209,6,2,5,40HC,False,0.07,0.0,0.0,0.298,True,132,delayed
TRAIN-00458,Shanghai,Long Beach,COSCO,0.9,2025-11-07T11:19:13.131216,2025-11-22T11:19:13.131216,11,4,15,40HC,False,0.18,0.1,0.03,0.29,False,0,on_time
TRAIN-00459,Busan,Los Angeles,CMA CGM,0.85,2025-02-10T11:19:13.131222,2025-02-22T11:19:13.131222,2,0,12,40GP,True,0.14,0.15,0.02,0.34,True,48,delayed
TRAIN-00460,Yantian,Felixstowe,EVERGREEN,0.86,2025-06-18T11:19:13.131395,2025-07-26T11:19:13.131395,6,2,38,40GP,True,0.3,0.0,0.0,0.34,True,30,delayed
TRAIN-00461,New York,Rotterdam,ONE,0.87,2025-04-26T11:19:13.131403,2025-05-07T11:19:13.131403,4,5,11,40HC,True,0.18,0.02,0.05,0.27,True,24,delayed
TRAIN-00462,Shanghai,Hamburg,MSC,0.88,2025-07-18T11:19:13.131409,2025-08-23T11:19:13.131409,7,4,36,40GP,False,0.28,0.03,0.03,0.34,True,36,delayed
TRAIN-00463,Los Angeles,Hamburg,COSCO,0.9,2025-11-17T11:19:13.131415,2025-12-11T11:19:13.131415,11,0,24,40GP,False,0.35,0.1,0.02,0.45,True,35,delayed
TRAIN-00464,Shanghai,Hamburg,COSCO,0.9,2025-11-21T11:19:13.131423,2025-12-27T11:19:13.131423,11,4,36,40GP,True,0.28,0.1,0.03,0.39,True,47,delayed
TRAIN-00465,Shanghai,Long Beach,MSC,0.88,2025-05-25T11:19:13.131430,2025-06-09T11:19:13.131430,5,6,15,40HC,False,0.18,0.0,0.05,0.23,False,0,on_time
TRAIN-00466,Singapore,Jakarta,COSCO,0.9,2025-09-28T11:19:13.131436,2025-10-02T11:19:13.131436,9,6,4,45HC,True,0.1,0.08,0.05,0.21,True,24,delayed
TRAIN-00467,New York,Rotterdam,HMM,0.84,2025-02-07T11:19:13.131442,2025-02-18T11:19:13.131442,2,4,11,45HC,True,0.18,0.15,0.03,0.41,True,24,delayed
TRAIN-00468,Yantian,Seattle,ONE,0.87,2025-04-09T11:19:13.131449,2025-04-22T11:19:13.131449,4,2,13,40HC,False,0.12,0.02,0.0,0.16,False,0,on_time
TRAIN-00469,Singapore,Jakarta,HAPAG-LLOYD,0.91,2025-05-04T11:19:13.131455,2025-05-08T11:19:13.131455,5,6,4,45HC,False,0.1,0.0,0.05,0.12,False,0,on_time
TRAIN-00470,Busan,Los Angeles,HMM,0.84,2025-11-26T11:19:13.131461,2025-12-08T11:19:13.131461,11,2,12,20GP,True,0.14,0.1,0.0,0.549,True,132,delayed
TRAIN-00471,Port Klang,Le Havre,CMA CGM,0.85,2025-01-16T11:19:13.131467,2025-02-19T11:19:13.131467,1,3,34,40GP,False,0.26,0.05,0.01,0.35,False,0,on_time
TRAIN-00472,Yantian,Seattle,MAERSK,0.92,2025-05-16T11:19:13.131473,2025-05-29T11:19:13.131473,5,4,13,40GP,False,0.12,0.0,0.03,0.1,False,0,on_time
TRAIN-00473,Busan,Los Angeles,COSCO,0.9,2025-07-08T11:19:13.131479,2025-07-20T11:19:13.131479,7,1,12,40GP,False,0.14,0.03,0.01,0.16,False,0,on_time
TRAIN-00474,Singapore,Jakarta,ONE,0.87,2025-10-29T11:19:13.131485,2025-11-02T11:19:13.131485,10,2,4,20GP,False,0.1,0.12,0.0,0.24,False,0,on_time
TRAIN-00475,Yantian,Seattle,CMA CGM,0.85,2025-04-22T11:19:13.131491,2025-05-05T11:19:13.131491,4,1,13,45HC,True,0.12,0.02,0.01,0.18,True,91,delayed
TRAIN-00476,New York,Rotterdam,MSC,0.88,2025-10-17T11:19:13.131497,2025-10-28T11:19:13.131497,10,4,11,20GP,False,0.18,0.12,0.03,0.33,False,0,on_time
TRAIN-00477,Busan,Los Angeles,ONE,0.87,2025-10-26T11:19:13.131503,2025-11-07T11:19:13.131503,10,6,12,45HC,False,0.14,0.12,0.05,0.33,False,0,on_time
TRAIN-00478,Shanghai,Long Beach,EVERGREEN,0.86,2025-02-10T11:19:13.131509,2025-02-25T11:19:13.131509,2,0,15,40GP,False,0.18,0.15,0.02,0.39,True,77,delayed
TRAIN-00479,Singapore,Rotterdam,HMM,0.84,2025-10-15T11:19:13.131515,2025-11-16T11:19:13.131515,10,2,32,40GP,False,0.22,0.12,0.0,0.39,False,0,on_time
TRAIN-00480,Ningbo,Long Beach,HAPAG-LLOYD,0.91,2025-06-25T11:19:13.131521,2025-07-11T11:19:13.131521,6,2,16,20GP,True,0.2,0.0,0.0,0.17,True,70,delayed
TRAIN-00481,Shanghai,Hamburg,COSCO,0.9,2025-08-19T11:19:13.131528,2025-09-24T11:19:13.131528,8,1,36,45HC,False,0.28,0.05,0.01,0.32,False,0,on_time
TRAIN-00482,New York,Rotterdam,EVERGREEN,0.86,2025-11-05T11:19:13.131534,2025-11-16T11:19:13.131534,11,2,11,20GP,False,0.18,0.1,0.0,0.32,False,0,on_time
TRAIN-00483,Shanghai,Hamburg,EVERGREEN,0.86,2025-04-05T11:19:13.131540,2025-05-11T11:19:13.131540,4,5,36,40GP,False,0.28,0.02,0.05,0.39,False,0,on_time
TRAIN-00484,Shanghai,Hamburg,MSC,0.88,2025-11-27T11:19:13.131546,2026-01-02T11:19:13.131546,11,3,36,40HC,False,0.28,0.1,0.01,0.39,False,0,on_time
TRAIN-00485,Shanghai,Singapore,CMA CGM,0.85,2025-07-02T11:19:13.131552,2025-07-09T11:19:13.131552,7,2,7,40GP,False,0.08,0.03,0.0,0.14,False,0,on_time
TRAIN-00486,New York,Rotterdam,HMM,0.84,2025-02-17T11:19:13.131557,2025-02-28T11:19:13.131557,2,0,11,40HC,False,0.18,0.15,0.02,0.4,False,0,on_time
TRAIN-00487,Shanghai,Hamburg,MAERSK,0.92,2025-05-16T11:19:13.131563,2025-06-21T11:19:13.131563,5,4,36,40HC,False,0.28,0.0,0.03,0.26,False,0,on_time
TRAIN-00488,Shanghai,Los Angeles,COSCO,0.9,2025-01-11T11:19:13.131569,2025-01-25T11:19:13.131569,1,5,14,40HC,True,0.15,0.05,0.05,0.23,True,24,delayed
TRAIN-00489,Shanghai,Rotterdam,COSCO,0.9,2025-07-20T11:19:13.131576,2025-08-24T11:19:13.131576,7,6,35,45HC,False,0.25,0.03,0.05,0.31,False,0,on_time
TRAIN-00490,Los Angeles,Hamburg,HAPAG-LLOYD,0.91,2025-07-01T11:19:13.131582,2025-07-25T11:19:13.131582,7,1,24,20GP,True,0.35,0.03,0.01,0.36,True,30,delayed
TRAIN-00491,Singapore,Jakarta,EVERGREEN,0.86,2025-09-10T11:19:13.131588,2025-09-14T11:19:13.131588,9,2,4,40HC,False,0.1,0.08,0.0,0.22,False,0,on_time
TRAIN-00492,Singapore,Rotterdam,COSCO,0.9,2025-01-18T11:19:13.131594,2025-02-19T11:19:13.131594,1,5,32,20GP,True,0.22,0.05,0.05,0.3,True,57,delayed
TRAIN-00493,Busan,Los Angeles,HMM,0.84,2025-07-07T11:19:13.131600,2025-07-19T11:19:13.131600,7,0,12,40GP,True,0.14,0.03,0.02,0.483,True,49,delayed
TRAIN-00494,Ningbo,Long Beach,HAPAG-LLOYD,0.91,2025-11-24T11:19:13.131607,2025-12-10T11:19:13.131607,11,0,16,40HC,False,0.2,0.1,0.02,0.29,False,0,on_time
TRAIN-00495,Yantian,Felixstowe,MAERSK,0.92,2025-07-08T11:19:13.131612,2025-08-15T11:19:13.131612,7,1,38,20GP,False,0.3,0.03,0.01,0.29,False,0,on_time
TRAIN-00496,Hong Kong,Singapore,COSCO,0.9,2025-06-02T11:19:13.131618,2025-06-07T11:19:13.131618,6,0,5,40HC,False,0.07,0.0,0.02,0.07,False,0,on_time
TRAIN-00497,Shanghai,Los Angeles,CMA CGM,0.85,2025-08-10T11:19:13.131624,2025-08-24T11:19:13.131624,8,6,14,45HC,False,0.15,0.05,0.05,0.28,False,0,on_time
TRAIN-00498,Shanghai,Hamburg,CMA CGM,0.85,2025-07-08T11:19:13.131630,2025-08-13T11:19:13.131630,7,1,36,20GP,False,0.28,0.03,0.01,0.35,False,0,on_time
TRAIN-00499,Port Klang,Le Havre,CMA CGM,0.85,2025-04-05T11:19:13.131636,2025-05-09T11:19:13.131636,4,5,34,40GP,False,0.26,0.02,0.05,0.36,False,0,on_time
TRAIN-00500,Los Angeles,Hamburg,MAERSK,0.92,2025-04-20T11:19:13.131647,2025-05-14T11:19:13.131647,4,6,24,40GP,False,0.35,0.02,0.05,0.37,False,0,on_time
TRAIN-00501,Yantian,Seattle,EVERGREEN,0.86,2025-10-15T11:19:13.131653,2025-10-28T11:19:13.131653,10,2,13,20GP,False,0.12,0.12,0.0,0.28,True,67,delayed
TRAIN-00502,Shanghai,Hamburg,CMA CGM,0.85,2025-05-13T11:19:13.131660,2025-06-18T11:19:13.131660,5,1,36,40GP,False,0.28,0.0,0.01,0.32,False,0,on_time
TRAIN-00503,Singapore,Rotterdam,MAERSK,0.92,2025-11-22T11:19:13.131666,2025-12-24T11:19:13.131666,11,5,32,20GP,True,0.22,0.1,0.05,0.32,True,24,delayed
TRAIN-00504,Shanghai,Los Angeles,ONE,0.87,2025-09-23T11:19:13.131674,2025-10-07T11:19:13.131674,9,1,14,40GP,False,0.15,0.08,0.01,0.26,False,0,on_time
TRAIN-00505,Shanghai,Rotterdam,MAERSK,0.92,2025-08-03T11:19:13.131680,2025-09-07T11:19:13.131680,8,6,35,45HC,False,0.25,0.05,0.05,0.3,False,0,on_time
TRAIN-00506,Yantian,Seattle,CMA CGM,0.85,2025-08-10T11:19:13.131687,2025-08-23T11:19:13.131687,8,6,13,40GP,False,0.12,0.05,0.05,0.533,True,154,delayed
TRAIN-00507,Shanghai,Singapore,HAPAG-LLOYD,0.91,2025-04-01T11:19:13.131693,2025-04-08T11:19:13.131693,4,1,7,40HC,False,0.08,0.02,0.01,0.08,False,0,on_time
TRAIN-00508,Los Angeles,Hamburg,MSC,0.88,2025-03-31T11:19:13.131699,2025-04-24T11:19:13.131699,3,0,24,20GP,False,0.35,0.1,0.02,0.47,False,0,on_time
TRAIN-00509,Singapore,Jakarta,MSC,0.88,2025-04-22T11:19:13.131705,2025-04-26T11:19:13.131705,4,1,4,40HC,True,0.1,0.02,0.01,0.13,True,24,delayed
TRAIN-00510,Shanghai,Singapore,HAPAG-LLOYD,0.91,2025-12-22T11:19:13.131712,2025-12-29T11:19:13.131712,12,0,7,45HC,False,0.08,0.08,0.02,0.15,False,0,on_time
TRAIN-00511,Shanghai,Hamburg,ONE,0.87,2025-07-11T11:19:13.131718,2025-08-16T11:19:13.131718,7,4,36,20GP,False,0.28,0.03,0.03,0.36,False,0,on_time
TRAIN-00512,Singapore,Rotterdam,HMM,0.84,2025-09-22T11:19:13.131724,2025-10-24T11:19:13.131724,9,0,32,40GP,False,0.22,0.08,0.02,0.37,False,0,on_time
TRAIN-00513,New York,Rotterdam,HMM,0.84,2025-09-23T11:19:13.131730,2025-10-04T11:19:13.131730,9,1,11,45HC,False,0.18,0.08,0.01,0.32,True,41,delayed
TRAIN-00514,Port Klang,Le Havre,ONE,0.87,2025-04-07T11:19:13.131737,2025-05-11T11:19:13.131737,4,0,34,20GP,False,0.26,0.02,0.02,0.32,False,0,on_time
TRAIN-00515,Singapore,Jakarta,ONE,0.87,2025-07-26T11:19:13.131744,2025-07-30T11:19:13.131744,7,5,4,40GP,True,0.1,0.03,0.05,0.2,True,29,delayed
TRAIN-00516,Los Angeles,Hamburg,HAPAG-LLOYD,0.91,2025-07-15T11:19:13.131751,2025-08-08T11:19:13.131751,7,1,24,45HC,True,0.35,0.03,0.01,0.36,True,57,delayed
TRAIN-00517,Hong Kong,Singapore,EVERGREEN,0.86,2025-03-23T11:19:13.131757,2025-03-28T11:19:13.131757,3,6,5,20GP,False,0.07,0.1,0.05,0.26,False,0,on_time
TRAIN-00518,Shanghai,Long Beach,HAPAG-LLOYD,0.91,2025-07-23T11:19:13.131763,2025-08-07T11:19:13.131763,7,2,15,20GP,False,0.18,0.03,0.0,0.399,False,0,on_time
TRAIN-00519,Yantian,Felixstowe,HMM,0.84,2025-05-18T11:19:13.131770,2025-06-25T11:19:13.131770,5,6,38,40HC,True,0.3,0.0,0.05,0.4,True,24,delayed
TRAIN-00520,Shanghai,Singapore,MAERSK,0.92,2025-08-01T11:19:13.131776,2025-08-08T11:19:13.131776,8,4,7,40GP,False,0.08,0.05,0.03,0.11,False,0,on_time
TRAIN-00521,Port Klang,Le Havre,COSCO,0.9,2025-05-27T11:19:13.131782,2025-06-30T11:19:13.131782,5,1,34,20GP,False,0.26,0.0,0.01,0.25,False,0,on_time
TRAIN-00522,Shanghai,Singapore,ONE,0.87,2025-04-27T11:19:13.131788,2025-05-04T11:19:13.131788,4,6,7,40GP,False,0.08,0.02,0.05,0.17,False,0,on_time
TRAIN-00523,Busan,Los Angeles,COSCO,0.9,2025-03-20T11:19:13.131794,2025-04-01T11:19:13.131794,3,3,12,40HC,False,0.14,0.1,0.01,0.23,False,0,on_time
TRAIN-00524,New York,Rotterdam,HMM,0.84,2025-08-07T11:19:13.131800,2025-08-18T11:19:13.131800,8,3,11,40GP,False,0.18,0.05,0.01,0.29,False,0,on_time
TRAIN-00525,New York,Rotterdam,MSC,0.88,2025-05-18T11:19:13.131806,2025-05-29T11:19:13.131806,5,6,11,40HC,False,0.18,0.0,0.05,0.23,False,0,on_time
TRAIN-00526,Shanghai,Rotterdam,HAPAG-LLOYD,0.91,2025-02-18T11:19:13.131812,2025-03-25T11:19:13.131812,2,1,35,45HC,True,0.25,0.15,0.01,0.38,True,144,delayed
TRAIN-00527,Ningbo,Long Beach,COSCO,0.9,2025-08-13T11:19:13.131819,2025-08-29T11:19:13.131819,8,2,16,20GP,False,0.2,0.05,0.0,0.23,False,0,on_time
TRAIN-00528,Singapore,Jakarta,EVERGREEN,0.86,2025-10-22T11:19:13.131824,2025-10-26T11:19:13.131824,10,2,4,45HC,True,0.1,0.12,0.0,0.26,True,31,delayed
TRAIN-00529,Shanghai,Long Beach,EVERGREEN,0.86,2025-03-04T11:19:13.131831,2025-03-19T11:19:13.131831,3,1,15,40GP,False,0.18,0.1,0.01,0.33,False,0,on_time
TRAIN-00530,Yantian,Seattle,MSC,0.88,2025-07-14T11:19:13.131836,2025-07-27T11:19:13.131836,7,0,13,40HC,False,0.12,0.03,0.02,0.17,False,0,on_time
TRAIN-00531,Ningbo,Long Beach,MSC,0.88,2025-04-11T11:19:13.131842,2025-04-27T11:19:13.131842,4,4,16,45HC,False,0.2,0.02,0.03,0.25,False,0,on_time
TRAIN-00532,Singapore,Jakarta,MAERSK,0.92,2025-08-08T11:19:13.131848,2025-08-12T11:19:13.131848,8,4,4,20GP,False,0.1,0.05,0.03,0.13,False,0,on_time
TRAIN-00533,Port Klang,Le Havre,EVERGREEN,0.86,2025-07-22T11:19:13.131854,2025-08-25T11:19:13.131854,7,1,34,20GP,False,0.26,0.03,0.01,0.34,False,0,on_time
TRAIN-00534,Hong Kong,Singapore,MSC,0.88,2025-02-24T11:19:13.131860,2025-03-01T11:19:13.131860,2,0,5,40HC,False,0.07,0.15,0.02,0.24,False,0,on_time
TRAIN-00535,Singapore,Rotterdam,HAPAG-LLOYD,0.91,2025-02-15T11:19:13.131866,2025-03-19T11:19:13.131866,2,5,32,20GP,True,0.22,0.15,0.05,0.39,True,24,delayed
TRAIN-00536,Ningbo,Long Beach,ONE,0.87,2025-08-30T11:19:13.131873,2025-09-15T11:19:13.131873,8,5,16,40GP,True,0.2,0.05,0.05,0.32,True,52,delayed
TRAIN-00537,Port Klang,Le Havre,MAERSK,0.92,2025-05-31T11:19:13.131879,2025-07-04T11:19:13.131879,5,5,34,40GP,False,0.26,0.0,0.05,0.26,False,0,on_time
TRAIN-00538,Shanghai,Rotterdam,EVERGREEN,0.86,2025-03-27T11:19:13.131885,2025-05-01T11:19:13.131885,3,3,35,40GP,True,0.25,0.1,0.01,0.4,True,28,delayed
TRAIN-00539,Shanghai,Hamburg,HMM,0.84,2025-09-17T11:19:13.131891,2025-10-23T11:19:13.131891,9,2,36,45HC,False,0.28,0.08,0.0,0.41,False,0,on_time
TRAIN-00540,Port Klang,Le Havre,CMA CGM,0.85,2025-12-15T11:19:13.131897,2026-01-18T11:19:13.131897,12,0,34,45HC,False,0.26,0.08,0.02,0.39,False,0,on_time
TRAIN-00541,Ningbo,Long Beach,HAPAG-LLOYD,0.91,2025-08-06T11:19:13.131904,2025-08-22T11:19:13.131904,8,2,16,40GP,False,0.2,0.05,0.0,0.22,False,0,on_time
TRAIN-00542,Singapore,Rotterdam,ONE,0.87,2025-02-11T11:19:13.131911,2025-03-15T11:19:13.131911,2,1,32,40HC,False,0.22,0.15,0.01,0.4,False,0,on_time
TRAIN-00543,New York,Rotterdam,CMA CGM,0.85,2025-12-21T11:19:13.131917,2026-01-01T11:19:13.131917,12,6,11,40GP,False,0.18,0.08,0.05,0.34,False,0,on_time
TRAIN-00544,Shanghai,Hamburg,EVERGREEN,0.86,2025-06-13T11:19:13.131924,2025-07-19T11:19:13.131924,6,4,36,20GP,False,0.28,0.0,0.03,0.35,False,0,on_time
TRAIN-00545,Hong Kong,Singapore,MSC,0.88,2025-11-30T11:19:13.131930,2025-12-05T11:19:13.131930,11,6,5,40GP,False,0.07,0.1,0.05,0.372,False,0,on_time
TRAIN-00546,Shanghai,Rotterdam,CMA CGM,0.85,2025-07-04T11:19:13.131941,2025-08-08T11:19:13.131941,7,4,35,45HC,False,0.25,0.03,0.03,0.34,False,0,on_time
TRAIN-00547,Ningbo,Long Beach,ONE,0.87,2025-06-17T11:19:13.131947,2025-07-03T11:19:13.131947,6,1,16,45HC,False,0.2,0.0,0.01,0.23,False,0,on_time
TRAIN-00548,Singapore,Rotterdam,CMA CGM,0.85,2025-02-16T11:19:13.131953,2025-03-20T11:19:13.131953,2,6,32,45HC,False,0.22,0.15,0.05,0.45,False,0,on_time
TRAIN-00549,Shanghai,Long Beach,CMA CGM,0.85,2026-01-03T11:19:13.131959,2026-01-18T11:19:13.131959,1,5,15,40GP,False,0.18,0.05,0.05,0.31,False,0,on_time
TRAIN-00550,Singapore,Rotterdam,EVERGREEN,0.86,2025-03-02T11:19:13.131965,2025-04-03T11:19:13.131965,3,6,32,20GP,True,0.22,0.1,0.05,0.41,True,24,delayed
TRAIN-00551,Singapore,Rotterdam,EVERGREEN,0.86,2026-01-05T11:19:13.131972,2026-02-06T11:19:13.131972,1,0,32,20GP,False,0.22,0.05,0.02,0.33,True,24,delayed
TRAIN-00552,Hong Kong,Singapore,EVERGREEN,0.86,2026-01-03T11:19:13.131978,2026-01-08T11:19:13.131978,1,5,5,40GP,False,0.07,0.05,0.05,0.21,False,0,on_time
TRAIN-00553,Singapore,Rotterdam,EVERGREEN,0.86,2025-06-06T11:19:13.131984,2025-07-08T11:19:13.131984,6,4,32,45HC,True,0.22,0.0,0.03,0.29,True,24,delayed
TRAIN-00554,Shanghai,Long Beach,ONE,0.87,2025-11-04T11:19:13.131990,2025-11-19T11:19:13.131990,11,1,15,45HC,False,0.18,0.1,0.01,0.31,True,24,delayed
TRAIN-00555,Shanghai,Hamburg,CMA CGM,0.85,2025-02-20T11:19:13.131997,2025-03-28T11:19:13.131997,2,3,36,45HC,False,0.28,0.15,0.01,0.47,False,0,on_time
TRAIN-00556,Shanghai,Hamburg,CMA CGM,0.85,2025-10-11T11:19:13.132003,2025-11-16T11:19:13.132003,10,5,36,40GP,False,0.28,0.12,0.05,0.48,False,0,on_time
TRAIN-00557,Singapore,Rotterdam,CMA CGM,0.85,2025-05-04T11:19:13.132009,2025-06-05T11:19:13.132009,5,6,32,40GP,True,0.22,0.0,0.05,0.3,True,29,delayed
TRAIN-00558,Yantian,Seattle,MSC,0.88,2025-04-16T11:19:13.132015,2025-04-29T11:19:13.132015,4,2,13,40HC,False,0.12,0.02,0.0,0.14,True,24,delayed
